@relation 'adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Remove-R1'

@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {0,1,2,3,4}
@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {0,1}
@attribute Age numeric
@attribute Workclass {0,1,2,3,4,5,6,7}
@attribute Education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}

@data
0,3,2,0,1,0,0,50,0,0,58,1,HS-grad
1,8,5,0,0,0,0,40,0,0,28,0,Some-college
2,10,5,0,1,0,0,35,0,0,20,0,9th
2,4,3,0,1,0,0,40,0,0,25,4,Bachelors
0,10,2,4,1,0,0,40,0,0,46,0,HS-grad
1,2,3,0,0,0,0,38,0,0,48,0,HS-grad
1,2,1,0,0,0,0,27,0,0,52,1,10th
2,3,5,4,0,0,0,40,0,0,35,0,HS-grad
4,2,3,0,0,0,0,40,0,0,51,0,10th
0,1,2,0,1,0,0,45,0,1,53,0,HS-grad
2,2,3,4,0,0,0,30,0,0,21,0,HS-grad
2,3,3,0,0,0,0,37,0,0,22,0,Assoc-voc
2,8,1,0,1,0,0,40,0,0,21,0,Assoc-acdm
2,3,1,0,0,0,0,30,0,0,25,0,Bachelors
2,2,3,4,0,0,0,40,0,0,34,5,HS-grad
0,10,2,4,1,0,0,40,0,0,53,0,9th
3,7,4,0,0,0,0,40,26,0,57,0,5th-6th
1,8,3,0,0,0,0,35,0,0,61,0,Bachelors
0,1,2,0,1,0,0,40,0,0,44,0,HS-grad
0,12,2,0,1,7298,0,40,0,1,50,4,Some-college
0,3,2,0,1,0,0,47,0,1,34,0,Bachelors
0,4,2,0,1,0,0,40,0,1,53,3,Some-college
2,8,5,3,0,0,0,40,0,0,23,0,Some-college
2,12,1,4,0,0,0,20,0,0,29,0,HS-grad
0,1,2,0,1,0,0,44,0,0,53,0,9th
0,8,2,0,1,0,0,40,0,1,53,0,HS-grad
0,7,2,0,1,0,0,50,0,1,35,5,Some-college
0,1,2,0,1,0,0,40,0,0,53,0,Some-college
0,5,0,0,0,0,0,40,0,0,27,0,Bachelors
0,10,2,4,1,0,0,55,18,1,48,3,HS-grad
0,5,2,0,1,99999,0,80,0,1,62,2,Doctorate
0,5,2,0,1,0,0,60,0,1,40,1,Prof-school
2,5,3,0,1,0,0,45,0,0,37,4,Masters
0,3,2,4,1,0,0,60,0,1,32,0,Bachelors
0,8,0,0,0,0,0,40,0,0,38,0,Bachelors
0,0,2,0,1,15024,0,50,0,1,39,0,Masters
1,5,3,4,1,0,0,40,0,0,42,0,Bachelors
1,4,3,0,0,0,0,40,0,0,47,0,Some-college
2,2,4,3,1,0,0,40,24,0,24,0,12th
0,3,2,0,1,0,0,45,0,0,38,0,HS-grad
2,5,3,1,1,0,0,35,15,0,31,0,Bachelors
3,2,5,1,0,0,0,4,0,0,34,0,10th
2,10,3,0,1,0,0,60,0,0,20,0,Some-college
2,12,3,0,1,0,0,40,0,0,34,4,HS-grad
0,5,2,0,1,0,0,80,0,0,27,0,Doctorate
0,3,2,0,1,15024,0,50,0,1,43,0,Bachelors
0,2,2,0,1,0,0,50,3,0,35,2,HS-grad
2,2,1,4,0,0,0,40,0,0,21,0,HS-grad
2,5,1,0,0,0,0,55,0,0,28,4,Bachelors
2,10,1,4,1,0,0,39,0,0,22,0,Some-college
5,10,5,0,1,0,0,40,0,0,51,0,Some-college
0,12,2,0,1,0,0,40,0,0,24,0,11th
1,0,5,0,1,7430,0,40,0,1,49,0,Doctorate
2,5,1,0,0,0,0,55,0,0,24,0,Bachelors
0,8,2,0,1,4064,0,40,0,0,56,3,HS-grad
2,7,3,4,1,0,0,40,0,0,41,0,HS-grad
0,3,2,0,1,0,1977,60,0,1,43,2,Bachelors
2,0,3,0,1,0,0,50,0,0,26,0,Assoc-acdm
0,5,2,0,1,0,0,50,0,0,63,1,Bachelors
2,5,3,0,1,0,0,40,0,0,30,0,Bachelors
0,4,2,0,1,7688,0,60,0,1,49,0,Assoc-voc
0,8,2,0,1,0,0,35,0,0,43,0,Some-college
0,7,2,2,1,0,0,40,0,1,55,0,HS-grad
4,10,5,0,0,0,0,40,0,0,59,0,11th
2,2,3,4,0,0,0,40,0,0,39,0,HS-grad
0,1,2,0,1,0,0,40,3,0,36,0,HS-grad
2,1,1,0,0,0,0,20,0,0,19,0,Some-college
0,8,2,0,1,0,0,40,0,1,46,0,Bachelors
1,8,3,0,0,0,0,40,0,0,49,0,Some-college
2,7,3,0,1,0,0,30,0,0,22,0,10th
2,8,1,0,1,0,0,40,0,0,28,0,Assoc-acdm
2,8,1,1,1,0,0,40,15,0,25,0,HS-grad
0,7,2,0,1,0,0,32,20,0,44,0,5th-6th
0,2,0,0,0,0,0,30,0,1,59,4,10th
2,8,1,0,1,0,0,40,0,0,28,0,HS-grad
2,3,1,0,0,0,0,10,0,0,17,0,11th
2,4,3,0,0,0,0,50,0,0,32,0,Bachelors
2,8,1,0,0,0,0,40,32,0,23,0,Some-college
2,2,1,0,0,0,0,45,0,0,47,0,11th
0,1,2,0,1,0,0,40,0,1,51,0,HS-grad
2,2,1,1,1,0,0,10,0,0,20,4,HS-grad
0,2,2,0,1,0,0,45,3,0,39,0,HS-grad
1,8,5,0,0,0,0,38,0,0,42,0,Some-college
0,9,2,0,1,0,0,60,0,0,47,1,11th
4,8,3,0,1,0,0,40,0,0,68,1,Some-college
1,7,5,4,0,0,0,40,0,0,33,0,HS-grad
2,2,1,0,0,0,0,35,0,0,21,0,Some-college
0,1,2,0,1,0,0,40,0,0,33,0,HS-grad
1,0,4,0,0,0,0,40,0,0,22,0,Some-college
1,3,3,0,1,0,0,96,0,0,23,0,HS-grad
1,4,3,4,1,0,0,40,0,0,30,3,Some-college
0,1,2,0,1,0,0,45,0,0,41,0,Some-college
2,0,1,0,0,0,0,20,0,0,19,0,HS-grad
0,3,2,0,1,0,0,35,0,0,43,0,Some-college
3,8,5,4,0,0,0,37,0,0,28,0,Some-college
2,1,3,0,1,0,0,35,0,0,29,0,HS-grad
0,5,2,0,1,0,0,50,0,1,47,1,Prof-school
0,1,2,0,1,0,0,40,0,0,40,0,Assoc-voc
2,1,3,0,1,0,0,40,0,0,19,0,Some-college
4,1,5,0,1,0,0,40,0,0,56,0,HS-grad
0,1,2,3,1,0,0,40,24,0,46,0,Some-college
2,0,3,0,1,0,0,45,0,0,25,0,Some-college
2,8,3,0,0,0,0,25,0,0,20,0,Some-college
2,2,1,0,1,0,0,30,0,0,18,0,11th
0,4,2,0,1,0,0,45,0,0,37,4,Assoc-voc
0,2,2,0,1,0,1573,30,20,0,23,0,10th
2,1,3,0,1,0,0,40,0,0,22,0,Some-college
1,3,3,0,0,0,0,38,0,1,51,0,Some-college
1,4,5,0,1,0,0,40,0,0,42,4,HS-grad
2,9,3,0,1,0,0,45,0,0,24,0,Some-college
1,5,3,0,1,0,0,30,0,0,54,1,Masters
2,3,3,4,1,0,0,50,0,0,26,0,Assoc-voc
2,1,1,0,1,0,0,30,0,0,18,0,HS-grad
0,4,2,0,1,0,0,55,0,1,41,0,HS-grad
2,4,1,0,1,0,0,41,0,0,47,0,HS-grad
0,8,0,0,0,0,0,40,5,0,35,0,Assoc-voc
2,8,1,0,0,0,0,40,0,0,26,0,Bachelors
2,2,1,0,0,0,0,25,0,0,20,0,Some-college
1,10,5,0,1,0,0,40,0,0,26,5,HS-grad
0,12,2,0,1,0,0,30,0,0,73,0,HS-grad
1,2,5,0,0,0,0,65,0,0,58,0,10th
0,10,2,0,1,0,0,85,0,1,47,0,HS-grad
0,2,4,0,0,0,0,35,0,0,28,0,9th
0,7,2,0,1,0,0,40,31,0,33,0,10th
0,8,2,0,1,0,0,40,0,1,39,3,HS-grad
0,4,2,0,1,0,0,50,0,1,38,0,HS-grad
0,4,2,0,1,0,0,40,0,1,54,3,Bachelors
6,3,0,0,0,0,0,20,0,0,31,0,Some-college
2,2,3,0,1,14084,0,60,0,1,22,0,HS-grad
1,6,3,0,1,0,0,40,0,0,47,0,HS-grad
0,1,2,0,1,0,0,40,0,0,62,4,7th-8th
2,9,3,0,1,0,0,35,0,0,34,1,Some-college
0,5,2,0,1,0,1977,42,0,1,46,4,Masters
0,5,2,0,1,0,0,52,0,1,42,1,Bachelors
0,3,0,0,0,0,1902,15,0,1,36,2,Some-college
0,9,2,0,1,0,0,60,0,0,36,1,HS-grad
0,1,0,0,0,0,0,40,0,0,33,0,HS-grad
0,1,2,0,1,0,0,40,0,0,48,4,HS-grad
0,8,2,0,1,0,0,40,0,1,47,3,HS-grad
2,2,1,0,0,0,0,20,0,0,19,0,Assoc-voc
0,5,2,0,1,0,0,32,0,0,58,1,Some-college
0,12,2,0,1,0,0,40,0,0,54,4,HS-grad
1,4,3,0,0,0,0,50,30,0,55,1,Masters
0,9,2,0,1,0,0,65,0,1,60,1,HS-grad
0,2,2,0,1,0,0,40,0,0,52,0,HS-grad
0,5,2,0,1,0,0,50,0,1,41,0,Some-college
1,3,3,0,1,0,0,35,0,0,36,1,HS-grad
1,3,3,0,1,0,0,50,0,0,45,0,Bachelors
2,2,3,1,0,0,0,40,15,0,25,0,1st-4th
2,7,1,0,1,0,0,40,21,0,25,0,10th
1,7,3,4,0,0,0,40,0,0,46,0,Some-college
0,5,2,0,1,0,0,50,0,0,49,0,HS-grad
4,5,3,0,0,0,2444,40,0,1,64,0,Prof-school
0,2,0,0,0,0,0,23,0,0,34,0,11th
1,4,3,0,1,0,1564,50,0,1,48,0,Some-college
0,5,2,0,1,20051,0,45,0,1,69,1,Prof-school
2,10,3,0,1,6849,0,35,0,0,28,0,9th
0,10,2,0,1,0,0,40,0,0,42,0,HS-grad
2,1,1,0,1,0,0,40,0,0,25,0,HS-grad
0,6,2,0,1,0,0,40,26,0,52,0,7th-8th
2,10,3,0,1,0,0,40,0,0,17,0,11th
2,3,3,0,1,0,0,45,0,0,23,0,12th
0,8,2,0,1,0,0,40,0,0,40,5,Some-college
0,5,2,0,1,0,0,58,0,0,40,5,Masters
3,0,5,4,0,0,0,40,0,0,44,0,Bachelors
0,5,2,0,1,0,0,42,0,1,43,1,Doctorate
0,4,2,0,1,0,0,40,0,0,36,0,Doctorate
0,5,2,0,1,0,0,50,0,0,35,0,Masters
0,2,0,0,0,0,0,35,0,0,28,0,Bachelors
2,4,1,0,0,0,0,35,0,0,18,0,HS-grad
0,1,2,0,1,0,0,40,0,1,32,0,Some-college
1,4,5,4,0,99999,0,40,0,1,39,0,HS-grad
2,3,1,0,1,0,0,15,0,0,21,0,Some-college
0,8,0,0,0,0,0,50,0,0,29,0,Some-college
0,4,0,0,0,0,0,40,0,1,55,4,Masters
0,3,0,0,0,0,0,60,0,1,56,1,Some-college
0,4,2,0,1,0,0,70,0,1,58,1,Some-college
3,2,5,4,0,0,0,40,0,0,63,0,10th
2,3,1,0,0,0,0,15,0,0,17,0,11th
3,5,5,0,0,0,0,45,0,1,35,0,Some-college
1,8,3,0,0,0,0,40,0,0,40,0,HS-grad
0,1,0,0,0,0,0,40,0,0,60,2,HS-grad
2,2,5,4,0,0,0,40,0,0,33,0,Some-college
4,2,3,0,0,0,0,40,0,0,56,0,Some-college
2,3,1,0,0,0,0,25,0,0,25,0,HS-grad
3,2,5,0,0,0,0,40,20,0,39,0,10th
0,2,2,4,1,0,0,40,0,0,46,0,5th-6th
1,7,5,0,0,0,0,40,0,0,29,0,11th
1,4,3,0,0,0,0,50,0,0,50,0,Bachelors
2,4,3,0,1,0,0,40,0,0,30,0,Masters
0,0,2,0,1,0,0,50,0,1,38,1,Bachelors
0,3,2,0,1,99999,0,40,0,1,31,0,Assoc-voc
2,12,3,0,1,0,0,40,0,0,30,0,HS-grad
2,3,1,0,1,0,0,20,0,0,20,0,Some-college
0,4,2,0,1,0,0,60,0,1,41,0,Bachelors
0,6,2,0,1,0,2002,40,0,0,37,0,HS-grad
0,1,2,4,1,0,0,25,0,0,37,0,11th
0,12,2,0,1,0,0,40,0,1,22,4,Some-college
2,1,1,0,1,0,0,40,0,0,30,0,HS-grad
0,1,2,0,1,0,0,50,0,0,28,0,Assoc-voc
1,8,5,0,0,0,0,30,0,0,31,5,HS-grad
0,4,2,0,1,0,0,40,33,0,72,1,Bachelors
1,7,3,0,1,0,0,40,0,0,24,0,Assoc-acdm
1,5,3,0,0,0,0,35,0,0,57,4,Bachelors
0,8,0,0,0,0,0,40,0,0,51,0,HS-grad
3,6,5,2,1,0,0,45,0,0,40,0,HS-grad
1,2,5,0,1,0,0,60,0,0,42,0,Bachelors
2,5,1,0,1,0,0,45,0,0,25,4,Bachelors
1,4,3,0,0,0,0,40,0,0,48,0,Bachelors
2,6,1,0,1,0,0,35,0,0,20,0,HS-grad
4,6,3,1,1,0,0,40,31,0,48,0,12th
1,4,1,0,1,0,0,40,0,0,28,0,HS-grad
2,5,3,0,1,0,0,99,0,1,46,1,Prof-school
0,10,2,0,1,0,0,48,20,1,64,0,7th-8th
1,5,5,0,1,0,0,33,0,0,31,4,HS-grad
2,6,1,0,1,0,0,40,5,0,34,0,HS-grad
1,1,3,0,1,0,0,40,0,1,47,0,HS-grad
0,10,2,0,1,0,0,40,0,0,58,0,HS-grad
0,1,2,0,1,0,0,50,0,1,47,0,Some-college
2,9,1,0,1,0,0,30,0,0,24,0,12th
0,7,2,4,1,0,0,40,0,0,60,0,HS-grad
1,0,5,4,0,0,0,35,0,0,49,0,Some-college
0,1,2,0,1,0,0,40,0,0,58,0,12th
2,3,1,0,0,0,0,40,0,0,25,0,Bachelors
2,10,3,0,1,0,0,45,0,0,44,0,Some-college
1,8,3,4,1,0,0,40,0,0,55,4,Some-college
0,5,2,0,1,0,0,40,0,1,34,0,Bachelors
3,5,5,0,0,0,0,40,0,0,46,4,Masters
2,0,3,0,1,0,0,40,0,0,26,0,Bachelors
0,3,2,0,1,0,0,40,0,0,60,0,7th-8th
0,1,2,0,1,0,0,40,36,0,38,0,HS-grad
0,12,2,4,1,15024,0,40,0,1,39,4,HS-grad
0,2,2,0,1,0,0,25,0,0,63,1,1st-4th
2,3,4,0,1,0,0,45,0,0,27,0,HS-grad
1,2,5,0,0,0,0,38,0,0,30,0,9th
0,8,2,0,1,0,0,40,0,1,39,3,Some-college
3,1,5,0,1,0,0,40,0,0,41,0,HS-grad
0,12,2,4,1,0,0,64,0,1,41,4,Some-college
4,3,3,0,0,0,0,16,0,0,66,0,HS-grad
2,4,3,0,1,0,0,58,0,0,28,0,Masters
2,3,1,0,0,0,0,48,0,0,27,1,10th
0,7,2,0,1,0,0,40,0,0,32,0,HS-grad
4,4,3,0,0,0,0,24,0,0,71,2,Some-college
0,0,0,0,0,0,0,20,0,0,40,0,Bachelors
2,3,1,4,1,6849,0,50,0,0,28,0,Bachelors
3,3,5,4,0,0,0,20,0,0,41,0,Some-college
0,4,2,0,1,0,0,50,0,1,53,0,Some-college
2,1,5,0,1,0,0,30,0,0,52,1,Some-college
0,10,2,0,1,0,0,40,0,0,30,0,Assoc-voc
2,4,3,0,0,0,0,40,0,0,23,1,Bachelors
2,2,5,0,0,0,0,10,0,0,27,0,Some-college
4,1,3,0,1,0,0,10,0,0,68,0,Some-college
0,4,2,0,1,0,1579,40,0,0,36,0,11th
0,5,2,0,1,0,1887,47,0,1,45,4,Some-college
2,3,4,0,0,0,0,19,0,0,21,0,HS-grad
0,1,2,4,1,0,0,40,0,0,33,1,HS-grad
5,3,3,0,1,0,0,46,0,0,56,1,Assoc-voc
3,4,3,0,0,0,0,50,0,0,36,0,Masters
1,3,3,1,1,0,0,54,10,0,28,1,Masters
1,4,3,0,1,0,0,50,0,0,47,0,Bachelors
0,10,2,4,1,0,0,40,0,0,45,0,12th
0,4,2,0,1,0,0,60,0,0,55,2,Assoc-voc
2,0,3,0,1,0,0,40,0,0,28,4,Bachelors
0,3,2,0,1,0,0,40,0,0,52,0,Assoc-voc
0,1,2,0,1,0,0,50,0,1,55,0,HS-grad
1,6,3,0,0,0,0,40,0,0,41,0,HS-grad
0,1,2,0,1,0,0,30,0,0,45,0,HS-grad
2,0,3,4,1,0,0,40,0,0,41,3,Masters
0,1,4,0,1,0,0,50,0,0,21,0,Assoc-voc
1,4,3,0,0,0,0,37,0,0,46,0,Bachelors
0,3,2,0,1,0,1902,40,0,1,46,0,Bachelors
0,5,2,0,1,0,0,40,0,0,34,0,Bachelors
0,1,2,0,1,0,0,40,0,0,44,0,Bachelors
0,1,2,2,1,0,0,40,0,0,22,0,HS-grad
2,5,3,0,1,0,0,40,0,0,22,4,Bachelors
0,1,2,0,1,0,0,50,0,1,53,1,HS-grad
2,8,1,0,0,0,0,40,0,0,24,0,Bachelors
2,2,1,0,0,0,0,24,0,0,30,0,Bachelors
2,6,1,0,1,0,0,30,0,0,25,0,Some-college
0,2,2,4,1,3103,0,40,0,0,25,0,12th
3,10,3,0,1,0,0,27,0,0,42,0,HS-grad
0,8,2,4,1,0,0,40,0,0,33,0,HS-grad
2,3,5,0,1,0,0,55,0,0,26,0,Some-college
0,12,2,0,1,0,0,40,0,0,40,5,HS-grad
2,2,1,4,1,0,0,55,0,0,30,0,Bachelors
2,4,5,0,0,0,0,40,0,0,46,5,Bachelors
1,8,5,0,1,0,3770,40,0,0,52,0,Bachelors
2,3,1,0,0,0,0,25,0,0,17,0,11th
2,8,1,4,0,0,0,40,0,0,27,0,Bachelors
2,7,1,0,1,0,0,40,20,0,31,0,7th-8th
2,7,3,0,1,0,0,50,0,0,29,0,Assoc-voc
2,6,3,4,1,0,0,30,0,0,31,0,HS-grad
2,10,3,0,1,0,1669,40,0,0,36,0,HS-grad
3,8,5,4,0,114,0,40,0,0,26,0,Assoc-voc
1,4,3,0,1,0,0,20,0,0,44,1,Masters
0,4,0,0,0,0,0,30,0,1,61,0,Bachelors
3,11,3,4,0,0,0,50,32,0,47,0,HS-grad
2,4,1,0,0,0,0,60,0,0,24,0,Assoc-voc
1,12,5,4,1,0,0,40,0,0,37,5,Assoc-voc
2,7,4,4,1,0,0,30,0,0,19,0,Some-college
0,2,2,0,1,3464,0,80,0,0,42,2,Assoc-voc
0,7,0,0,0,0,0,40,0,0,40,0,HS-grad
0,8,2,0,1,0,0,40,23,1,54,0,Bachelors
1,3,3,0,0,0,0,20,0,0,67,0,HS-grad
0,9,2,0,1,0,0,40,0,0,29,1,HS-grad
0,4,2,0,1,7298,0,65,0,1,50,0,Bachelors
0,5,2,0,1,7688,0,50,0,1,48,4,Masters
0,3,2,0,1,0,0,60,0,0,42,1,HS-grad
0,7,0,0,0,0,0,20,0,0,36,0,Bachelors
2,1,5,0,1,0,0,40,0,0,47,0,11th
1,10,3,0,1,0,0,40,0,0,56,4,12th
2,4,3,4,0,0,0,40,0,0,25,0,Assoc-voc
1,3,3,0,1,0,0,40,0,0,33,1,Assoc-acdm
3,4,3,0,0,0,0,60,0,0,27,0,Bachelors
0,4,2,0,1,0,0,70,0,0,42,1,Assoc-acdm
2,5,3,4,1,0,0,50,0,0,28,0,Bachelors
0,8,0,0,0,0,0,45,0,0,57,0,HS-grad
0,5,2,0,1,0,0,40,0,1,33,0,Bachelors
0,9,2,0,1,15024,0,50,0,1,46,1,HS-grad
0,1,2,0,1,0,0,40,0,1,45,0,Assoc-voc
3,4,3,0,0,0,0,40,0,0,29,3,10th
0,6,2,0,1,0,0,40,0,0,27,0,HS-grad
0,0,2,0,1,0,0,30,0,0,27,0,Bachelors
1,2,3,0,0,0,0,30,0,0,41,0,HS-grad
1,8,3,0,0,0,0,40,0,0,47,4,HS-grad
0,10,2,0,1,0,0,84,0,0,43,5,Some-college
0,4,2,0,1,7688,0,40,0,1,61,2,10th
2,2,1,4,1,0,0,40,0,0,24,0,HS-grad
1,1,3,0,1,3325,0,40,0,0,38,0,HS-grad
0,4,2,0,1,0,0,40,0,0,52,1,10th
0,12,2,0,1,0,0,50,0,0,28,4,Some-college
2,6,1,0,1,0,0,40,0,0,21,0,HS-grad
2,5,1,0,0,0,0,35,0,0,20,0,HS-grad
0,7,2,0,1,0,0,45,0,0,54,0,HS-grad
0,8,2,0,1,0,0,55,21,1,42,0,1st-4th
0,1,2,0,1,0,0,52,24,0,36,0,Some-college
0,5,2,0,1,0,0,25,0,0,60,0,HS-grad
1,4,3,0,1,0,0,42,0,0,46,3,HS-grad
0,1,2,0,1,0,0,72,0,0,31,4,HS-grad
0,1,2,0,1,0,0,43,0,0,54,0,HS-grad
4,2,1,0,1,0,1974,50,0,0,28,0,Bachelors
0,1,2,0,1,0,0,40,0,0,52,0,Some-college
2,2,5,0,1,0,0,40,0,0,22,0,HS-grad
2,4,3,0,0,0,0,50,0,0,27,0,Some-college
2,3,4,0,0,0,0,40,0,0,47,0,Bachelors
3,1,5,0,1,0,0,40,0,0,35,0,11th
1,1,4,0,1,0,0,40,0,0,50,0,HS-grad
3,2,3,0,1,0,0,40,0,0,49,4,HS-grad
1,9,3,0,1,0,0,30,0,0,56,1,Bachelors
0,4,0,0,0,0,0,40,0,0,55,1,HS-grad
2,2,1,0,1,0,0,15,0,0,17,0,10th
5,1,1,0,1,0,0,40,0,0,32,0,11th
1,5,3,0,1,0,0,70,0,1,58,2,Prof-school
2,1,1,0,1,0,0,40,0,0,33,0,HS-grad
5,11,3,0,0,0,0,40,20,0,27,0,1st-4th
0,5,2,0,1,0,0,40,0,0,48,4,Bachelors
0,4,2,0,1,0,0,50,0,1,56,0,Masters
0,5,0,0,0,0,1977,20,0,1,38,0,Masters
2,1,1,0,1,0,0,25,0,0,21,0,Some-college
2,2,1,0,1,0,0,20,0,0,17,0,11th
2,1,3,0,1,0,0,50,0,0,35,0,Assoc-voc
2,10,1,0,1,0,0,40,0,0,28,0,HS-grad
0,9,2,0,1,0,0,40,20,0,34,1,HS-grad
3,3,5,0,0,0,0,40,20,0,31,0,HS-grad
2,7,3,0,0,0,0,40,0,0,19,0,HS-grad
0,4,0,0,0,0,0,60,0,0,51,0,HS-grad
0,7,2,0,1,0,0,50,0,1,49,0,Some-college
0,10,2,0,1,0,0,40,0,0,35,4,HS-grad
1,7,3,0,0,0,0,40,0,0,56,0,5th-6th
0,3,2,0,1,5178,0,60,0,1,39,0,Some-college
2,8,3,0,0,0,0,38,0,0,23,0,Bachelors
2,3,1,0,1,0,0,30,0,0,18,0,11th
0,4,2,0,1,0,0,60,0,1,42,2,Bachelors
5,6,5,0,1,0,1719,40,20,0,41,0,1st-4th
0,7,2,0,1,0,0,60,0,0,52,0,7th-8th
1,10,3,0,1,0,0,50,0,0,63,0,9th
2,8,1,0,0,0,0,40,0,0,25,0,HS-grad
2,6,3,0,0,0,0,25,0,0,29,0,HS-grad
0,4,2,0,1,0,0,45,0,1,31,0,Bachelors
2,7,3,4,1,1055,0,20,0,0,37,0,HS-grad
2,8,1,0,1,0,0,25,32,0,21,0,HS-grad
0,5,4,1,1,0,0,40,1,0,37,5,Some-college
0,1,2,0,1,0,0,40,0,0,29,0,HS-grad
0,7,2,0,1,7298,0,40,0,1,29,0,Bachelors
4,4,3,0,0,0,0,2,0,0,76,1,HS-grad
1,5,3,0,1,0,0,52,0,0,29,0,Bachelors
1,8,5,0,0,0,0,40,0,0,36,0,Some-college
1,3,3,0,0,0,0,40,0,0,58,1,Some-college
0,5,2,0,1,0,0,39,0,1,65,1,Masters
2,8,1,0,0,0,0,24,0,0,19,0,HS-grad
0,5,2,0,1,0,0,60,0,0,44,1,Prof-school
0,8,0,0,0,0,1902,40,0,1,51,0,Some-college
0,4,2,0,1,0,0,40,0,1,37,0,Prof-school
0,1,2,0,1,0,0,80,0,0,38,1,HS-grad
0,2,2,4,1,0,0,38,0,0,55,0,HS-grad
0,0,0,4,0,0,0,40,0,0,29,0,Assoc-acdm
6,5,0,0,0,99999,0,60,0,1,32,0,Prof-school
2,7,4,4,1,0,0,1,0,0,22,0,HS-grad
1,11,5,4,0,0,0,12,0,0,50,0,HS-grad
0,4,2,0,1,0,0,40,0,1,38,3,Masters
0,1,2,0,1,0,0,40,0,0,48,0,HS-grad
2,9,3,0,1,0,0,40,0,0,49,0,7th-8th
2,8,3,0,1,0,0,40,0,0,30,0,HS-grad
2,7,3,0,1,0,0,50,0,0,50,0,7th-8th
0,4,2,0,1,0,0,35,0,0,69,1,Some-college
0,12,2,0,1,0,0,40,0,0,27,0,Some-college
0,8,2,0,1,0,0,40,0,0,71,3,10th
4,3,5,0,0,0,0,37,0,0,48,0,HS-grad
2,9,1,0,1,0,0,10,0,0,18,2,12th
0,1,2,0,1,0,0,40,0,0,41,0,10th
0,9,2,0,1,0,0,99,0,0,43,1,HS-grad
0,8,2,0,1,0,0,46,0,0,52,0,HS-grad
0,4,2,0,1,0,1421,35,0,0,64,1,Some-college
0,1,2,0,1,5178,0,40,0,1,47,0,Some-college
0,8,2,4,1,0,0,40,0,0,28,3,HS-grad
2,2,1,0,1,0,0,20,0,0,19,5,Some-college
0,10,2,0,1,0,0,70,0,0,41,0,10th
2,3,5,1,1,0,0,40,0,0,45,2,HS-grad
2,6,3,0,1,0,0,24,31,0,24,0,7th-8th
2,8,1,0,0,1055,0,10,0,0,23,0,Bachelors
2,1,1,0,1,0,0,40,0,0,24,0,Bachelors
4,8,5,4,0,0,0,20,0,0,72,0,Some-college
3,10,5,4,1,1506,0,80,0,0,30,0,HS-grad
2,4,1,0,1,0,0,75,0,0,25,0,Some-college
2,8,3,0,1,0,0,50,0,0,23,0,Some-college
0,3,2,0,1,0,1902,55,0,1,46,0,Some-college
2,8,3,0,0,0,0,40,0,0,26,0,Bachelors
3,8,3,4,0,0,0,40,0,0,53,3,Some-college
2,5,3,0,0,0,0,40,0,0,27,0,Bachelors
0,4,2,0,1,0,0,45,0,0,67,0,Bachelors
4,8,3,0,0,0,0,25,0,0,60,2,Masters
0,8,2,0,1,7298,0,40,0,1,59,0,11th
2,8,1,0,0,0,0,25,0,0,21,0,Some-college
0,4,2,0,1,0,1977,45,0,1,55,2,Some-college
1,1,5,0,1,0,0,40,0,0,38,3,HS-grad
2,8,1,0,0,0,0,30,0,0,22,0,Some-college
2,10,3,0,1,0,0,50,3,0,36,0,Some-college
2,3,1,4,1,0,0,38,0,0,35,4,HS-grad
0,5,2,0,1,0,0,48,0,1,43,0,Bachelors
0,7,2,0,1,0,0,40,0,0,62,0,HS-grad
0,6,2,1,1,0,0,40,15,0,64,0,Preschool
2,7,3,0,1,0,0,40,0,0,19,0,HS-grad
2,5,3,4,0,0,0,48,0,1,39,1,Some-college
2,2,1,3,1,0,0,20,0,0,21,0,HS-grad
