@relation 'adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Remove-R2'

@attribute Education {13,9,6,8,10,11,12,4,3,7,14,1,5,15,2,0}
@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {0,1,2,3,4}
@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {0,1}
@attribute Age numeric
@attribute Workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}

@data
8,0,3,2,0,1,0,0,45,0,1,37,Private
13,3,5,5,0,0,0,0,42,0,1,46,Private
8,1,1,5,0,1,0,0,40,0,0,34,Local-gov
13,2,5,3,0,1,0,0,40,0,0,29,Private
9,0,12,2,0,1,0,0,40,0,0,30,Local-gov
8,0,7,1,1,1,0,0,60,10,0,30,Self-emp-not-inc
5,2,6,1,0,1,0,0,25,0,0,17,Private
4,2,3,3,0,0,0,0,30,0,0,17,Private
9,2,4,4,0,1,0,2001,40,0,0,20,Private
4,2,11,5,0,0,0,0,50,3,0,44,Private
13,0,5,2,0,1,0,0,40,20,0,33,Private
5,1,4,5,0,0,0,0,40,0,0,49,Private
8,0,2,2,0,1,0,0,40,0,0,40,Self-emp-not-inc
8,0,1,2,0,1,0,0,40,0,0,50,Private
13,2,8,3,0,0,0,0,70,0,0,44,Private
13,2,3,1,0,1,13550,0,35,0,1,32,Private
13,2,5,1,0,1,0,0,40,0,0,27,Private
12,0,1,2,0,1,0,0,40,0,1,48,Private
8,3,2,5,0,0,0,0,24,0,0,31,Private
13,2,3,3,0,1,0,0,60,0,0,25,Private
13,0,3,2,0,1,0,0,55,0,1,45,Private
6,2,3,3,0,1,0,0,35,0,0,27,Private
9,0,2,2,0,1,0,1977,35,0,1,55,Private
13,1,5,4,0,0,0,0,55,0,0,42,Local-gov
8,2,4,4,0,0,0,0,40,0,0,18,Private
12,1,4,5,0,1,0,0,40,0,0,35,Private
11,2,4,3,0,1,0,0,21,31,0,28,Self-emp-not-inc
7,1,1,3,0,1,0,0,40,0,0,40,Private
9,2,7,1,4,1,0,0,20,0,0,19,Private
8,0,10,2,0,1,0,0,40,0,0,51,Private
9,2,8,4,0,0,0,0,40,0,0,30,Private
9,2,9,1,2,1,0,0,40,0,0,32,Private
9,2,2,1,0,1,0,0,35,0,0,21,Private
9,2,3,1,0,0,0,0,30,0,0,20,Private
4,0,7,2,0,1,0,0,40,0,0,23,Private
13,2,2,3,0,0,0,0,38,0,0,26,Private
8,0,3,2,0,1,0,0,40,0,1,52,Self-emp-inc
13,0,5,0,0,0,0,0,40,5,1,37,Self-emp-not-inc
10,0,5,2,0,1,0,0,35,0,0,72,Self-emp-not-inc
8,5,7,3,0,0,0,0,16,0,0,80,Private
8,2,8,3,0,0,0,0,37,0,0,50,State-gov
7,1,8,5,0,0,0,0,40,0,0,47,Private
9,1,1,5,0,1,15020,0,48,0,1,48,Private
9,2,2,1,0,1,0,0,35,0,0,21,Private
8,0,4,2,0,1,0,0,50,0,1,42,Private
8,2,3,4,4,0,0,0,15,0,0,19,Private
9,2,6,1,0,1,0,0,25,0,0,23,Private
13,0,4,2,0,1,0,0,50,0,1,34,Private
9,5,8,4,0,0,0,0,40,38,0,18,Private
6,2,5,3,1,0,0,0,50,0,0,27,Private
13,0,1,2,0,1,0,0,50,0,1,46,Local-gov
8,1,3,3,1,0,0,0,40,0,0,44,Private
8,0,9,2,0,1,0,0,99,0,0,53,Self-emp-not-inc
8,0,10,2,0,1,0,0,60,0,0,51,Private
8,1,6,3,0,1,0,0,40,0,0,52,Private
8,0,3,2,0,1,0,0,60,0,0,34,Self-emp-inc
9,2,9,1,0,1,0,0,12,0,0,22,Private
9,2,1,3,4,1,0,0,40,0,0,37,Private
12,1,4,5,2,0,0,0,40,0,0,40,Private
8,0,6,2,0,1,0,0,40,0,0,45,Private
9,0,0,2,0,1,0,0,72,0,1,30,Local-gov
13,0,8,2,1,1,0,0,45,7,1,45,Federal-gov
3,0,10,2,0,1,0,0,14,0,0,72,Self-emp-not-inc
6,0,2,2,0,1,10605,0,40,0,1,66,Private
13,2,4,3,0,1,0,0,60,0,0,36,Private
13,0,0,2,0,1,0,0,40,0,1,48,Private
11,2,8,1,0,0,0,0,40,20,0,28,State-gov
14,0,5,2,0,1,0,0,50,0,1,42,Local-gov
8,0,7,2,0,1,0,0,50,0,0,25,Private
8,1,1,3,0,1,0,0,20,0,0,21,Private
8,0,1,2,2,1,0,0,48,0,0,36,Private
12,2,6,3,0,1,0,0,40,0,0,22,Private
13,2,3,1,1,1,0,0,20,0,0,23,Private
6,0,1,2,0,1,0,0,40,0,0,41,Private
8,0,10,2,0,1,0,0,55,0,0,38,Private
8,0,10,2,0,1,0,0,48,0,0,34,Private
9,0,1,2,4,1,0,0,40,0,0,44,Private
12,2,3,4,0,0,0,0,40,36,0,33,Private
8,0,3,2,0,1,0,0,50,0,1,50,Private
9,2,2,1,0,0,0,0,25,0,0,21,Private
8,0,1,2,0,1,0,0,40,0,0,36,Private
13,2,3,3,0,0,0,0,48,0,0,28,Self-emp-not-inc
9,2,2,3,0,0,0,0,35,0,0,21,State-gov
10,0,5,2,0,1,99999,0,50,0,1,48,Private
9,0,5,2,0,1,0,0,40,0,1,57,Private
8,0,3,2,0,1,3908,0,50,0,0,33,Private
6,2,8,1,0,0,594,0,15,0,0,19,Private
9,2,8,1,2,0,0,0,40,0,0,36,Private
8,3,7,3,0,0,0,0,44,0,0,43,Private
9,2,3,1,4,0,0,0,14,0,0,23,Private
8,0,3,2,0,1,0,0,40,0,1,29,Private
8,2,2,1,0,1,0,0,40,0,0,19,Private
14,0,5,2,0,1,15024,0,50,0,1,46,Private
8,0,4,2,0,1,0,0,45,0,1,62,Private
8,0,6,2,0,1,0,0,40,0,0,46,State-gov
14,0,4,2,0,1,15024,0,50,0,1,53,Private
6,1,2,1,0,0,0,0,60,0,0,49,Local-gov
6,2,10,1,0,1,0,1602,15,0,0,17,Private
11,0,9,2,0,1,0,0,40,0,0,32,Private
9,2,7,1,0,0,0,0,30,0,0,21,Private
9,2,1,3,0,1,2174,0,40,0,0,24,Private
13,2,3,3,0,0,0,0,40,0,0,23,Private
8,0,6,2,0,1,0,0,40,0,0,22,Private
9,3,0,5,4,0,0,0,50,0,0,38,Private
6,2,3,1,0,1,0,0,20,0,0,17,Private
9,2,8,3,0,0,0,0,15,0,0,28,Private
14,2,4,3,0,0,0,2258,40,0,0,31,Private
3,2,1,1,0,1,0,0,20,0,0,20,Self-emp-not-inc
9,0,3,2,0,1,4386,0,45,0,1,39,Private
9,0,2,2,0,1,0,0,40,0,0,41,Federal-gov
9,2,8,3,0,0,0,0,40,0,0,28,Private
8,2,8,3,0,1,0,0,40,0,1,67,Federal-gov
9,2,4,1,0,1,0,0,20,0,0,25,Private
13,2,5,3,0,0,0,0,40,0,0,27,Private
9,2,1,3,0,1,0,0,50,0,0,45,Private
8,2,0,3,4,1,0,0,40,0,0,19,Private
13,0,4,2,0,1,0,0,40,0,1,37,Private
5,0,10,2,0,1,0,0,60,0,1,57,Private
9,0,1,2,0,1,0,0,70,0,0,31,Private
8,1,2,5,4,0,0,0,55,0,0,63,Local-gov
4,0,2,2,0,1,0,0,40,0,0,33,Local-gov
9,2,2,1,0,1,0,0,20,0,0,23,Local-gov
13,2,5,1,0,0,0,0,40,0,0,34,Private
11,0,8,0,0,0,0,0,40,0,0,26,Private
8,1,2,5,0,0,0,0,37,0,0,30,Private
12,0,5,0,0,0,7688,0,40,0,1,33,Private
8,2,1,1,0,1,0,0,40,0,0,18,Private
6,3,1,3,4,1,0,0,40,0,0,26,Private
5,0,1,2,0,1,0,0,25,0,0,66,Self-emp-not-inc
14,0,5,2,0,1,0,0,40,16,1,45,Local-gov
8,2,8,5,0,1,0,0,43,0,0,56,Private
5,0,3,2,0,1,0,0,40,0,0,47,Private
6,2,3,3,4,0,0,0,35,0,0,45,Private
9,2,2,5,4,0,0,0,37,0,0,35,Private
4,0,9,2,0,1,0,0,40,0,0,30,Private
13,0,4,2,0,1,0,0,48,0,1,48,Private
9,1,8,3,0,0,0,0,40,0,0,53,Federal-gov
8,0,4,2,1,1,0,0,60,11,1,43,Private
8,2,6,4,4,1,0,0,40,0,0,28,Local-gov
5,0,10,2,0,1,0,0,60,0,0,34,Private
8,4,7,3,4,0,0,0,40,0,0,56,Private
11,5,1,3,0,1,0,0,55,0,0,48,Private
7,2,11,1,0,1,0,0,40,0,0,18,Private
8,0,1,2,0,1,0,0,50,0,0,59,Private
11,0,7,2,0,1,7298,0,60,0,1,33,Private
8,1,4,3,0,0,0,0,40,0,0,34,Private
4,0,1,2,0,1,0,0,45,0,0,24,Self-emp-not-inc
13,2,4,3,0,1,0,0,60,0,0,23,Private
8,1,1,5,0,1,0,0,40,0,0,55,Private
8,5,2,5,0,0,0,0,10,0,0,37,Local-gov
9,2,6,5,4,0,0,0,40,0,0,46,Private
6,2,5,1,0,0,0,0,15,0,0,17,Private
13,1,5,3,0,1,4650,0,45,0,0,41,Private
13,0,3,2,0,1,0,0,55,0,1,59,Private
8,0,9,2,0,1,15024,0,40,0,1,46,Self-emp-inc
8,2,6,1,0,1,0,0,30,0,0,18,Private
12,0,1,2,0,1,0,0,40,0,0,33,Private
8,2,2,1,0,1,0,0,20,0,0,23,Private
9,2,2,3,0,0,0,0,45,0,0,25,Private
8,2,3,4,4,1,0,0,40,0,0,28,Private
9,2,8,1,0,0,0,0,36,0,0,22,Private
8,0,8,0,0,0,0,0,30,0,0,43,Private
9,1,3,5,0,0,0,0,55,0,0,48,Private
8,0,10,2,0,1,0,0,60,0,0,46,Private
6,0,3,0,0,0,0,0,30,0,0,34,Self-emp-not-inc
9,0,3,2,0,1,0,0,40,0,0,45,Private
12,0,8,2,0,1,0,0,44,0,1,35,Private
6,4,1,5,0,1,0,0,40,0,0,38,Private
8,1,2,3,0,0,0,0,32,0,0,51,Private
8,2,2,5,0,0,0,0,40,3,0,41,Private
12,1,6,5,4,0,0,0,40,0,0,37,Private
11,0,4,2,0,1,0,0,40,0,0,47,Federal-gov
13,3,8,5,0,0,0,0,35,0,0,43,Private
13,0,4,2,1,1,0,0,50,8,1,35,Private
1,0,10,2,0,1,0,0,40,20,0,41,Private
9,0,8,2,0,1,0,0,80,0,1,46,Federal-gov
8,0,7,2,0,1,0,0,40,0,1,63,Private
12,0,9,2,1,1,0,0,40,0,1,50,Private
5,2,9,1,0,1,594,0,5,0,0,17,Private
8,1,3,3,0,1,0,0,50,0,0,54,Self-emp-inc
14,0,4,2,4,1,0,0,40,0,1,47,Federal-gov
9,0,3,2,0,1,0,0,60,12,1,52,Private
9,2,4,1,0,1,0,0,40,0,0,26,State-gov
2,0,6,2,0,1,0,0,25,20,0,46,Private
5,2,2,3,0,1,0,0,30,0,0,23,Private
9,2,3,1,0,0,0,0,35,0,0,21,Private
9,2,2,3,0,0,0,0,25,0,0,20,Private
8,0,2,2,0,1,0,0,20,0,0,62,Self-emp-not-inc
14,1,3,3,0,0,0,0,50,0,1,32,Private
9,2,5,1,0,0,0,0,40,0,0,23,Private
9,2,7,3,0,1,0,0,40,0,0,27,Private
6,0,1,2,0,1,5013,0,40,0,0,37,Private
3,0,1,2,0,1,0,0,48,0,0,67,Self-emp-inc
7,0,12,2,0,1,0,0,56,0,1,38,Federal-gov
10,0,5,2,0,1,0,0,46,0,1,41,Private
4,0,1,2,0,1,0,0,40,0,1,38,Private
13,0,1,2,0,1,0,0,40,0,1,50,State-gov
8,0,9,2,0,1,2829,0,70,0,0,33,Self-emp-inc
14,0,12,2,0,1,15024,0,78,0,1,49,Private
12,2,8,3,0,0,0,0,60,0,0,49,Self-emp-not-inc
8,0,1,2,0,1,0,0,42,0,1,42,Private
13,0,0,2,0,1,0,1887,40,0,1,35,Private
9,3,3,3,0,1,0,0,45,0,0,37,Private
4,4,4,5,0,0,0,0,50,0,0,47,Private
8,4,8,3,0,0,0,0,35,0,1,64,Local-gov
14,0,3,2,0,1,0,0,50,0,1,47,Self-emp-inc
8,0,10,2,0,1,0,0,55,0,0,43,Private
13,0,4,2,0,1,99999,0,40,0,1,65,Private
7,2,6,4,0,1,0,0,40,20,0,27,Private
8,2,8,5,0,0,0,0,40,0,0,23,Private
9,0,4,2,0,1,0,0,40,0,0,35,Private
9,2,2,3,0,1,0,0,40,0,0,26,Private
13,2,5,3,0,1,0,0,35,0,0,25,Private
9,1,1,3,0,1,3325,0,40,0,0,42,Private
9,1,8,5,0,0,2977,0,65,0,0,34,Private
9,2,5,1,0,0,0,0,25,0,0,21,Local-gov
9,1,3,3,0,1,0,0,65,0,1,55,Private
9,0,4,2,0,1,0,0,50,0,1,30,Private
5,4,8,4,0,1,0,0,20,0,0,70,Private
8,2,9,3,0,1,0,0,40,0,0,26,Private
14,0,4,2,0,1,0,0,37,0,1,47,Local-gov
11,0,5,0,0,0,0,0,40,0,1,51,Private
9,2,8,1,0,1,0,0,40,0,0,23,Private
8,5,8,1,0,0,0,0,40,0,0,21,Private
8,2,6,1,2,1,0,0,25,0,0,26,Local-gov
13,0,5,2,0,1,0,0,40,0,1,53,Private
12,1,10,3,0,1,0,0,40,0,0,31,Local-gov
8,2,8,3,0,0,0,0,20,0,0,27,Private
8,0,1,2,0,1,0,0,48,0,0,35,Private
14,0,4,2,0,1,0,0,50,0,1,36,Private
9,0,1,2,0,1,0,0,40,0,0,78,Private
12,0,1,2,0,1,0,0,42,0,1,35,Private
9,0,5,2,0,1,0,1902,40,0,1,61,Private
11,0,3,2,0,1,0,0,46,0,0,33,Private
8,5,4,3,0,1,0,0,40,0,0,40,Private
14,2,4,3,0,1,10520,0,20,0,1,51,Self-emp-not-inc
8,0,10,2,0,1,0,0,50,0,1,30,Local-gov
8,2,8,3,0,0,0,0,40,0,0,52,Private
8,1,7,3,0,0,0,0,40,0,0,21,Private
9,0,1,2,0,1,0,0,40,0,0,61,Self-emp-not-inc
9,3,4,1,4,0,0,0,40,0,0,35,Private
11,0,3,2,0,1,0,0,40,0,0,44,Private
13,1,0,5,0,0,0,0,50,0,0,47,Federal-gov
12,6,8,0,0,0,0,0,30,0,0,23,State-gov
8,0,10,2,0,1,0,0,70,0,0,36,Private
10,0,4,2,0,1,0,0,10,0,1,65,Self-emp-not-inc
13,2,5,3,0,1,0,0,30,0,0,40,Private
8,2,8,3,0,0,0,0,40,0,0,19,Private
8,0,6,2,0,1,0,0,60,0,0,33,Private
9,4,8,3,0,0,0,0,6,0,0,72,Private
3,0,6,2,4,1,0,0,40,0,0,43,Private
13,0,8,2,1,1,0,0,40,15,1,46,Private
8,0,6,4,0,1,0,0,40,0,0,58,Private
14,2,5,3,0,1,0,0,40,0,0,27,State-gov
8,3,2,1,0,0,0,0,37,0,0,32,Private
8,2,8,1,0,1,0,0,40,0,0,22,Private
12,2,4,4,0,1,0,0,40,20,0,21,Private
11,2,0,3,0,0,0,0,38,0,0,39,Local-gov
8,2,7,1,0,1,0,0,40,0,0,28,Private
4,0,4,0,0,0,0,0,40,0,0,35,Private
8,0,1,2,0,1,0,0,40,0,0,30,Private
9,0,3,2,0,1,0,1977,60,0,1,58,Private
12,2,5,3,0,0,0,0,40,0,0,33,Private
13,2,4,3,0,0,0,0,35,0,0,48,Private
6,2,2,1,4,1,0,0,16,0,0,18,Private
9,1,8,5,3,0,4865,0,45,20,0,53,Private
12,2,4,3,0,0,0,0,40,0,0,28,Private
13,0,5,0,4,0,0,0,35,0,0,34,Private
6,2,2,4,1,1,0,0,35,0,0,51,Private
13,3,0,5,0,0,5455,0,40,0,0,33,Private
11,0,9,0,0,0,0,0,45,5,0,23,Private
12,2,9,1,0,1,0,0,40,0,0,26,Private
13,0,4,2,0,1,0,0,40,0,0,45,Private
9,1,2,3,0,0,0,0,30,0,0,63,Private
8,2,3,1,0,0,1055,0,25,0,0,22,Private
3,0,2,2,0,1,2290,0,45,0,0,72,Self-emp-not-inc
9,2,3,1,0,0,0,0,25,0,0,24,Private
6,0,3,0,0,0,0,0,20,0,0,31,Private
14,0,4,2,0,1,7688,0,35,0,1,53,Self-emp-not-inc
8,0,2,0,0,0,0,1573,40,16,0,53,Private
11,0,9,2,0,1,0,0,60,0,0,40,Self-emp-not-inc
8,4,8,3,0,0,0,0,28,0,0,74,Private
6,2,1,3,0,1,0,0,40,0,0,35,Private
8,0,1,2,0,1,2105,0,40,0,0,28,Private
8,0,5,2,0,1,0,0,30,0,0,64,Private
14,0,4,2,1,1,15024,0,40,39,1,36,Private
8,0,10,2,0,1,0,0,50,0,1,34,Private
9,0,1,2,0,1,0,0,50,0,1,46,Private
9,2,7,1,1,1,0,0,35,0,0,22,Private
8,2,6,1,0,1,0,0,40,0,0,23,Private
13,0,12,2,0,1,0,0,55,0,1,38,Federal-gov
15,4,4,3,0,0,0,0,40,0,1,62,Self-emp-not-inc
13,2,5,5,0,1,0,0,40,0,0,23,Local-gov
9,0,3,2,0,1,0,0,45,0,0,27,Private
14,0,4,2,0,1,0,0,60,0,1,40,Private
12,0,4,2,0,1,0,1902,40,0,1,46,Private
13,0,4,2,0,1,0,0,50,2,0,33,Private
9,0,8,0,0,0,0,0,40,0,0,33,Local-gov
8,0,10,2,0,1,0,0,50,0,1,38,Private
13,2,5,3,0,1,0,0,40,0,0,42,Self-emp-inc
8,0,7,2,4,1,0,0,40,0,1,52,Private
14,0,3,2,0,1,0,0,45,0,0,43,Self-emp-not-inc
13,0,3,2,0,1,0,0,40,0,1,31,Private
2,0,7,2,0,1,0,0,40,36,0,37,Private
13,0,4,2,0,1,15024,0,60,5,1,46,Self-emp-inc
7,2,11,1,0,0,0,0,18,0,0,17,Private
12,0,0,2,0,1,0,0,52,0,1,47,Private
8,2,2,3,0,0,0,0,35,0,0,22,Private
13,2,2,3,0,1,0,0,20,3,0,37,Private
9,0,1,2,0,1,0,0,50,0,1,36,Private
8,0,9,2,0,1,2653,0,42,0,0,72,Self-emp-not-inc
9,0,4,2,0,1,0,0,40,0,0,64,Private
8,0,3,2,0,1,0,0,42,0,0,22,Private
13,0,9,2,0,1,0,0,60,0,0,53,Private
8,0,4,2,0,1,0,0,40,0,1,28,Private
8,1,12,5,0,0,0,0,40,0,0,42,State-gov
9,0,6,2,0,1,3103,0,40,0,1,29,Private
9,1,8,3,4,1,0,0,40,0,0,38,Private
8,2,1,1,0,0,0,0,40,0,0,19,Private
8,2,2,4,4,1,0,0,40,0,0,21,Private
9,0,5,2,0,1,0,0,50,0,1,31,Self-emp-not-inc
12,0,5,0,0,0,7298,0,45,0,1,38,Private
10,2,5,3,0,1,0,0,38,0,0,42,Self-emp-not-inc
9,1,8,4,0,0,0,0,40,0,0,60,Private
7,0,7,2,0,1,0,0,48,0,0,36,Private
13,2,4,3,0,0,0,0,50,0,0,40,Private
13,2,2,3,0,0,0,0,50,0,1,37,Self-emp-inc
14,4,5,3,0,0,10520,0,38,0,1,41,Private
13,0,4,2,4,1,0,0,60,0,1,33,Private
11,0,0,2,0,1,0,0,40,0,1,36,Private
8,0,3,2,0,1,0,0,60,0,0,48,Private
9,5,10,5,0,1,0,0,40,0,0,50,Private
13,0,4,2,0,1,0,0,40,0,1,29,Self-emp-not-inc
8,4,3,3,0,0,0,0,40,0,0,51,Private
8,1,6,3,0,1,0,0,40,20,0,36,Private
9,2,4,3,0,0,0,0,40,0,0,26,Private
9,0,4,2,0,1,0,0,60,0,0,35,Private
9,0,3,2,0,1,0,0,55,0,1,44,Private
10,0,5,2,0,1,0,1902,45,0,1,46,Self-emp-inc
10,0,5,2,0,1,0,0,50,0,0,31,Private
6,2,2,1,0,1,0,0,20,0,0,18,Private
8,0,7,2,0,1,0,0,40,20,0,40,Private
12,2,1,1,1,1,0,0,20,0,0,19,Private
9,2,8,3,0,0,0,0,40,0,0,20,Private
9,0,12,2,0,1,0,0,48,0,0,39,Local-gov
13,0,4,2,0,1,15024,0,50,0,1,49,Private
8,1,1,3,0,1,0,0,40,0,0,47,Federal-gov
3,0,1,2,0,1,0,0,20,20,0,52,Self-emp-not-inc
8,2,8,1,0,0,0,0,20,0,0,18,Private
14,2,3,3,0,1,0,0,42,20,0,27,Private
12,0,7,2,0,1,0,0,40,0,0,30,Private
8,5,7,3,0,0,0,0,40,0,0,21,Private
8,5,8,3,4,1,0,0,40,0,0,33,Private
13,0,5,2,0,1,7688,0,40,0,1,54,Local-gov
12,0,8,2,0,1,0,0,40,0,0,29,Private
14,2,4,3,0,0,0,0,50,0,1,45,State-gov
8,0,4,2,0,1,5178,0,50,0,1,33,Private
5,2,2,3,0,1,0,0,50,0,0,23,Private
13,0,3,2,0,1,0,0,55,0,1,29,Private
9,0,7,2,0,1,5013,0,40,0,0,33,Private
9,2,12,1,0,1,0,0,30,0,0,19,Private
9,0,7,2,0,1,0,0,40,0,1,48,Private
14,1,4,3,0,1,0,0,50,0,1,46,Local-gov
8,0,3,2,0,1,0,0,40,0,1,28,Private
13,1,5,5,0,0,0,0,40,0,0,45,Local-gov
6,1,7,5,4,0,0,0,40,0,0,44,Private
9,2,7,1,0,0,0,0,20,0,0,19,Private
14,2,3,3,0,0,0,0,30,0,0,41,Self-emp-not-inc
6,0,6,2,0,1,0,0,40,0,0,33,Private
6,0,1,2,0,1,0,0,50,0,0,45,Self-emp-not-inc
3,0,10,2,0,1,0,0,15,0,0,60,Private
14,1,5,3,0,1,0,0,45,0,0,47,Private
13,0,5,2,0,1,0,0,60,0,0,30,Private
13,0,3,2,0,1,0,0,60,0,0,47,Self-emp-not-inc
7,0,4,2,0,1,0,0,30,0,0,62,Private
15,2,5,1,0,0,0,0,23,0,0,47,Private
8,3,8,5,4,0,0,0,40,18,0,40,Private
13,0,3,2,0,1,0,0,60,9,1,44,Self-emp-inc
5,1,8,3,0,1,0,0,64,0,0,57,Private
9,0,4,2,0,1,0,0,45,0,1,39,Private
8,2,7,1,0,0,0,0,48,0,0,18,Private
9,0,10,2,0,1,0,0,60,0,0,24,Private
8,1,2,3,4,1,0,0,40,0,0,61,Private
9,0,5,2,0,1,5013,0,30,0,0,49,Private
13,0,3,2,0,1,0,1902,70,0,1,58,Private
8,2,2,3,0,0,0,0,40,36,0,45,Private
9,2,3,1,0,0,0,0,7,0,0,19,Private
8,0,1,2,0,1,0,0,40,0,0,30,Private
11,2,3,3,0,1,0,0,70,0,0,24,Self-emp-inc
8,2,6,3,0,1,0,0,40,0,0,29,Private
9,0,4,2,2,1,0,0,40,0,1,44,Private
9,2,2,1,0,0,0,0,20,0,0,18,Private
6,2,6,1,0,1,0,0,39,0,0,20,Private
8,0,7,2,0,1,4386,0,40,0,1,36,Private
8,0,6,2,0,1,0,0,30,0,0,30,Private
8,2,1,5,4,0,0,0,40,0,0,20,Private
6,0,2,0,0,0,2407,0,36,0,0,26,Private
5,2,10,1,0,1,0,0,40,0,0,18,Private
8,0,6,2,0,1,0,0,50,0,0,22,Private
11,0,5,0,4,0,0,0,37,0,0,53,State-gov
13,0,3,2,0,1,0,0,40,0,0,89,Private
9,0,5,2,0,1,0,0,35,0,0,46,Self-emp-not-inc
5,0,10,2,0,1,0,0,55,0,0,52,Private
8,2,2,1,0,0,0,0,20,0,0,22,Private
9,0,1,2,0,1,7298,0,40,0,1,36,Private
8,3,3,5,0,0,0,0,35,0,0,47,Self-emp-not-inc
5,5,2,5,4,0,0,0,30,0,0,34,Private
9,2,2,3,0,0,0,0,25,0,0,23,Private
9,0,10,2,0,1,0,0,74,0,1,55,Private
6,0,1,2,0,1,0,0,60,0,0,29,Private
9,0,1,2,0,1,0,0,40,0,0,25,Federal-gov
13,2,5,3,0,0,0,0,50,0,0,24,Private
9,0,4,2,1,1,0,0,40,0,1,39,Federal-gov
6,4,8,3,0,0,0,0,45,0,0,61,Private
11,2,8,3,0,0,0,0,15,0,0,23,Private
9,1,3,5,0,1,0,0,45,0,0,50,Private
9,0,2,0,0,0,0,0,40,0,0,41,Private
13,2,6,1,0,1,0,0,40,0,0,39,Private
13,0,5,0,0,0,0,0,35,0,1,57,Self-emp-not-inc
13,2,7,3,0,1,0,0,48,0,0,30,Private
6,2,9,1,4,1,0,0,40,0,0,20,Private
8,0,10,2,0,1,0,0,35,0,1,59,Private
8,0,10,2,0,1,0,0,40,0,1,41,Private
13,1,3,5,0,0,0,0,40,0,1,39,Private
8,0,1,2,0,1,0,0,40,0,0,26,Private
5,0,1,2,0,1,0,0,40,0,0,61,Private
9,2,5,1,0,0,0,0,25,0,0,21,Local-gov
9,2,3,3,0,1,0,0,25,0,0,24,Private
9,2,2,3,0,1,0,0,35,0,0,22,Private
13,0,2,0,0,0,0,0,40,0,0,25,Private
11,2,8,1,0,1,0,0,35,0,0,28,Private
13,2,3,1,0,0,0,0,40,0,0,40,Private
9,1,7,3,0,1,0,0,40,0,1,48,Private
12,0,3,2,0,1,5178,0,60,0,1,32,Private
8,2,2,1,4,1,0,0,38,0,0,32,Private
11,0,12,2,0,1,0,0,72,0,1,29,Local-gov
4,2,2,3,4,0,0,0,40,0,0,51,Private
8,0,8,2,0,1,3908,0,40,0,0,43,Federal-gov
11,0,4,2,0,1,0,1579,40,0,0,42,Local-gov
11,0,6,2,0,1,0,0,40,0,1,43,Private
13,2,2,3,0,0,0,0,60,0,0,25,Private
13,1,3,3,0,0,0,0,70,0,1,38,Private
5,2,6,3,0,1,0,0,40,29,0,39,Private
8,1,2,3,0,0,0,0,24,0,0,23,Private
13,0,4,2,0,1,0,0,40,0,1,55,Local-gov
8,0,1,2,0,1,0,0,29,0,0,63,Private
8,0,1,2,0,1,0,0,40,0,0,53,Private
9,2,4,3,3,1,13550,0,60,7,1,45,Private
9,0,4,2,0,1,0,1902,50,0,1,46,Private
7,0,7,2,4,1,0,0,40,12,0,67,Private
13,2,2,1,0,1,0,0,10,0,0,22,Private
8,1,3,3,0,1,0,0,40,0,0,61,Private
8,1,1,5,0,1,0,0,40,0,0,46,Private
8,2,1,3,0,1,0,0,40,0,0,32,Private
9,2,8,1,0,0,0,0,40,0,0,32,Private
14,0,5,0,0,0,15024,0,40,0,1,41,Private
11,0,5,2,0,1,0,0,40,0,0,32,Private
13,2,4,3,0,1,0,0,50,0,1,28,Federal-gov
9,2,11,1,0,0,0,0,15,0,0,18,Private
13,4,0,5,0,0,0,0,40,0,1,58,State-gov
4,1,2,5,0,0,0,0,55,24,0,44,Private
8,2,4,1,0,1,0,2205,45,0,0,22,Self-emp-inc
13,2,4,3,0,1,0,0,40,0,1,32,Private
14,2,8,3,0,1,0,0,60,0,0,46,Private
