@relation adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4

@attribute Age numeric
@attribute Workclass {0,1,2,3,4,5,6,7}
@attribute Education {13,9,6,8,10,11,12,4,3,7,14,1,5,15,2,0}
@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {0,1,2,3,4}
@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {<=50K,>50K}

@data
45,5,13,0,5,2,0,1,0,0,40,0,>50K
41,3,8,2,6,3,0,1,0,1980,40,0,<=50K
48,0,13,0,4,2,0,1,7688,0,40,0,>50K
19,0,8,2,2,1,0,1,0,0,35,0,<=50K
22,0,9,2,3,3,0,1,0,0,25,0,<=50K
49,0,8,0,1,2,0,1,0,0,43,0,<=50K
61,0,8,4,1,3,0,1,0,0,40,0,<=50K
56,0,8,2,3,1,0,1,0,0,40,0,<=50K
18,0,6,2,8,5,0,1,0,0,40,0,<=50K
51,4,14,3,5,3,0,1,0,0,39,0,>50K
42,0,8,0,1,2,0,1,0,0,85,0,<=50K
42,1,8,1,9,5,0,1,0,0,50,0,<=50K
47,0,13,0,7,2,0,1,0,0,40,38,<=50K
19,0,9,2,8,1,0,1,0,0,10,0,<=50K
20,0,9,2,2,1,0,0,0,0,25,0,<=50K
28,0,8,0,3,2,0,1,0,0,55,0,<=50K
47,4,14,1,5,5,0,0,0,0,45,0,<=50K
21,0,9,2,7,3,0,1,0,0,44,0,<=50K
23,0,13,0,5,2,0,1,2407,0,6,4,<=50K
33,0,8,2,10,1,0,0,0,0,40,0,<=50K
20,0,9,2,3,1,0,0,0,0,20,0,<=50K
25,4,8,0,12,2,0,1,0,1902,40,20,>50K
53,0,13,1,3,3,0,1,0,0,45,0,<=50K
17,4,7,2,8,1,4,0,0,0,15,0,<=50K
18,0,8,0,3,0,0,0,0,0,36,0,<=50K
39,0,8,0,10,2,0,1,0,0,50,0,<=50K
39,0,8,2,8,3,0,0,0,0,45,0,<=50K
27,0,9,2,3,3,0,1,0,0,49,0,<=50K
40,0,13,0,7,2,0,1,0,0,45,4,>50K
30,0,8,2,6,3,0,1,0,0,22,0,<=50K
58,0,13,0,4,2,0,1,99999,0,50,0,>50K
23,0,4,0,7,2,0,1,0,0,40,0,<=50K
56,0,14,0,4,2,0,1,0,0,60,2,>50K
46,2,10,0,5,2,0,1,0,0,45,0,>50K
41,3,15,0,5,2,0,1,7688,0,50,0,>50K
38,0,8,0,3,2,0,1,0,0,55,0,<=50K
28,0,12,0,5,2,0,1,0,0,50,0,<=50K
60,0,13,1,4,3,0,0,0,0,40,0,>50K
39,0,13,0,3,2,0,1,0,0,40,0,<=50K
32,0,9,0,7,2,0,1,0,0,40,0,<=50K
28,0,11,0,3,2,0,1,0,0,37,0,>50K
23,0,9,0,4,2,0,1,0,0,50,0,<=50K
32,0,8,0,10,2,0,1,0,0,40,0,<=50K
22,0,9,2,2,3,1,1,1055,0,20,11,<=50K
24,0,11,2,5,3,0,1,0,1980,50,0,<=50K
46,0,8,0,3,2,0,1,0,0,45,0,<=50K
36,0,13,0,4,2,0,1,0,0,40,0,<=50K
30,0,9,2,7,5,1,1,0,0,40,1,<=50K
21,5,8,2,1,1,0,1,0,0,12,0,<=50K
64,0,8,0,3,2,0,1,0,0,50,0,>50K
43,0,13,0,8,2,0,1,0,0,40,0,>50K
20,2,9,2,6,1,0,0,0,0,40,0,<=50K
48,0,8,1,4,3,0,1,0,0,40,0,<=50K
34,0,8,0,1,0,4,0,0,0,70,0,<=50K
19,0,4,2,7,1,0,1,0,0,40,0,<=50K
59,3,8,0,5,2,0,1,0,0,40,0,<=50K
26,0,12,2,1,3,0,1,0,0,65,0,<=50K
18,0,9,2,6,1,4,1,0,0,20,0,<=50K
39,0,15,1,4,3,0,0,0,2559,60,2,>50K
51,0,9,2,10,3,0,1,0,0,30,0,<=50K
39,0,11,1,8,5,0,0,0,0,40,0,>50K
35,0,14,0,4,2,0,1,0,1977,48,0,>50K
36,0,8,1,5,5,4,0,0,0,50,0,<=50K
47,5,8,0,4,2,0,1,0,0,40,0,>50K
66,0,3,0,10,2,4,1,0,0,40,0,<=50K
38,0,8,0,7,2,0,1,0,0,40,0,<=50K
18,1,7,2,9,1,0,1,0,0,50,0,<=50K
47,3,9,1,8,3,0,1,0,1876,40,0,<=50K
65,1,14,0,5,2,0,1,0,0,16,0,<=50K
61,2,13,0,3,2,0,1,0,0,45,0,>50K
57,1,9,1,10,3,0,1,0,0,40,0,<=50K
34,3,12,1,8,1,4,0,1831,0,40,0,<=50K
32,5,14,0,4,2,0,1,0,0,40,0,>50K
52,5,8,0,12,2,0,1,0,0,40,0,>50K
39,1,9,2,5,1,0,0,0,0,10,0,<=50K
46,4,14,2,5,3,0,0,0,1564,45,0,>50K
25,0,13,2,4,3,0,1,0,0,50,0,<=50K
63,1,10,0,5,2,0,1,0,0,35,0,>50K
42,0,9,0,8,0,0,0,15024,0,40,0,>50K
28,0,9,1,1,3,0,1,0,0,35,0,<=50K
22,0,9,2,2,3,0,1,0,0,60,0,<=50K
27,4,8,5,3,1,4,0,0,0,40,0,<=50K
34,0,8,1,1,3,0,1,0,0,40,0,<=50K
60,3,9,0,1,2,0,1,0,0,40,0,>50K
48,0,12,0,1,2,0,1,0,0,40,0,>50K
39,0,8,0,10,2,4,1,0,0,45,0,>50K
20,0,8,2,3,1,0,0,0,0,40,0,<=50K
18,0,8,2,2,1,0,0,0,0,16,0,<=50K
46,0,8,0,7,2,0,1,0,0,40,0,>50K
26,0,13,2,0,3,0,1,0,0,40,0,<=50K
37,0,9,1,3,3,0,0,0,0,45,0,<=50K
44,0,15,0,5,2,0,1,0,0,50,0,>50K
17,4,6,2,5,1,0,0,0,0,25,0,<=50K
24,0,8,2,8,5,4,0,0,0,40,0,<=50K
25,3,14,1,4,3,0,0,0,0,40,0,<=50K
53,2,15,0,3,2,1,1,0,0,40,7,>50K
59,5,14,1,5,3,0,0,0,0,60,0,<=50K
27,0,14,0,8,0,0,0,0,0,20,0,>50K
37,0,8,0,6,2,1,1,0,0,40,0,>50K
40,0,9,1,1,5,0,0,0,0,40,2,<=50K
28,0,8,1,1,3,0,1,0,0,40,0,<=50K
22,5,9,2,8,3,0,0,0,0,15,0,<=50K
46,0,8,1,8,5,4,0,0,0,40,0,<=50K
25,0,8,2,0,4,4,0,0,0,35,0,<=50K
32,0,9,2,8,5,3,0,0,0,40,0,<=50K
29,0,8,1,8,1,0,0,0,0,40,0,<=50K
34,0,13,2,8,3,0,0,0,0,20,0,<=50K
40,0,14,0,5,2,0,1,0,0,55,0,<=50K
45,0,9,0,1,2,0,1,0,0,46,0,<=50K
28,0,9,2,3,1,0,1,0,0,40,0,<=50K
20,0,9,2,8,1,0,0,0,0,30,0,<=50K
19,0,8,2,2,1,4,0,0,0,40,0,<=50K
51,0,4,0,10,2,0,1,0,0,45,0,<=50K
30,0,13,1,5,5,0,0,0,0,50,0,<=50K
53,4,6,0,2,2,0,1,0,2179,41,0,<=50K
44,1,9,2,1,3,0,1,0,0,20,0,<=50K
21,0,9,2,8,1,0,1,0,0,30,0,<=50K
48,0,8,0,0,2,4,1,0,0,48,0,<=50K
30,0,12,0,5,2,0,1,0,0,40,0,<=50K
46,0,11,0,0,2,0,1,0,1977,50,0,>50K
33,1,9,2,2,3,0,0,0,0,5,0,<=50K
31,5,9,2,10,3,0,1,0,0,40,0,<=50K
26,0,8,0,7,2,4,1,0,0,40,0,<=50K
59,1,8,4,1,3,0,1,0,0,24,0,<=50K
37,0,2,0,1,2,0,1,0,2603,60,0,<=50K
26,5,13,2,5,1,0,1,0,0,38,0,<=50K
22,0,11,2,8,3,0,0,0,0,40,0,<=50K
35,1,1,0,4,2,0,1,4386,0,65,20,<=50K
44,1,15,0,5,2,0,1,0,0,70,0,>50K
46,0,3,0,3,0,0,0,0,0,30,0,<=50K
42,0,8,0,1,2,0,1,0,0,40,0,>50K
43,0,15,3,4,3,0,0,14084,0,60,0,>50K
65,0,8,1,8,3,0,0,0,0,40,0,<=50K
19,1,8,2,3,1,0,1,0,0,20,0,<=50K
22,0,9,2,9,1,0,1,0,0,50,0,<=50K
46,4,13,0,5,0,0,0,0,0,40,0,>50K
29,0,14,2,4,3,0,0,0,0,50,0,>50K
45,0,14,0,4,2,0,1,0,0,60,0,<=50K
37,0,8,3,1,5,0,0,0,0,40,0,<=50K
32,0,7,2,10,5,1,1,0,0,40,0,<=50K
31,0,8,1,3,3,0,1,2202,0,40,0,<=50K
28,0,11,2,8,3,4,0,0,0,38,0,<=50K
23,0,8,0,6,2,0,1,0,0,27,0,<=50K
73,0,3,0,3,2,0,1,0,0,35,0,>50K
41,1,14,0,5,2,0,1,0,2415,55,0,>50K
30,0,8,0,4,2,0,1,0,0,40,0,<=50K
36,0,14,2,5,3,0,1,0,0,45,0,<=50K
32,0,9,2,12,3,0,0,0,0,40,0,<=50K
24,0,9,2,2,5,0,0,0,0,30,0,<=50K
19,0,8,2,1,1,0,1,0,0,40,0,<=50K
18,0,8,2,3,1,1,1,0,0,15,0,<=50K
38,3,9,1,8,3,0,0,0,0,30,0,<=50K
53,0,10,0,5,2,0,1,0,1887,40,0,>50K
45,0,14,0,3,2,0,1,0,0,50,0,>50K
35,0,9,2,10,3,0,1,0,0,40,0,<=50K
44,0,9,0,1,2,0,1,0,0,40,0,<=50K
57,0,7,0,1,2,0,1,0,0,40,0,<=50K
45,0,14,1,5,3,0,1,27828,0,50,0,>50K
51,0,8,0,7,2,4,1,0,0,50,0,<=50K
46,0,8,0,6,2,0,1,0,0,35,16,<=50K
21,0,9,2,3,1,0,0,0,0,35,0,<=50K
52,0,9,0,3,2,0,1,0,0,40,0,<=50K
31,0,13,2,3,3,2,1,0,0,60,0,<=50K
45,3,8,0,8,0,0,0,0,0,37,0,<=50K
49,0,5,0,9,2,0,1,0,0,40,0,<=50K
33,0,13,2,5,5,0,1,0,0,40,0,<=50K
32,0,6,0,6,2,0,1,0,0,40,0,<=50K
33,0,13,0,1,2,0,1,0,0,38,0,<=50K
23,0,11,2,3,3,0,1,0,0,40,0,<=50K
48,0,8,1,2,3,0,0,0,0,35,0,<=50K
46,4,9,0,6,2,0,1,0,0,40,0,<=50K
56,0,8,0,1,2,4,1,0,0,40,0,<=50K
42,0,9,2,10,3,4,1,0,0,40,0,<=50K
47,0,2,0,10,0,0,0,0,0,40,20,>50K
27,0,8,0,1,2,0,1,0,0,40,0,<=50K
30,0,13,2,11,3,0,0,0,0,60,0,<=50K
44,0,11,0,5,2,4,1,0,0,60,0,<=50K
60,0,9,0,3,2,0,1,0,0,40,0,<=50K
29,0,9,2,2,1,0,0,0,0,40,0,<=50K
32,0,14,2,4,3,0,1,0,0,48,0,<=50K
49,0,3,1,2,5,0,0,0,0,40,0,<=50K
31,0,5,0,10,2,0,1,0,0,50,0,<=50K
27,0,6,2,6,4,0,1,0,0,40,0,<=50K
53,0,8,1,6,5,4,0,0,0,40,0,<=50K
22,5,9,2,5,3,0,0,0,0,16,0,<=50K
54,5,13,0,5,2,0,1,0,0,70,0,<=50K
30,0,14,0,5,2,0,1,0,0,47,0,>50K
39,0,8,0,3,2,0,1,0,0,40,0,>50K
35,3,13,5,4,3,4,1,0,0,40,0,<=50K
51,0,8,0,1,2,0,1,0,0,50,0,<=50K
53,3,13,0,4,2,0,1,7298,0,40,0,>50K
47,0,8,1,4,5,4,0,0,0,40,0,<=50K
25,0,9,2,2,3,0,0,0,0,40,0,<=50K
38,5,13,2,3,3,0,1,0,0,20,0,<=50K
25,5,9,2,2,3,4,1,0,0,40,0,<=50K
38,5,12,2,8,5,1,0,0,0,40,0,<=50K
62,1,8,0,8,0,0,0,0,0,40,0,<=50K
39,1,8,0,10,2,0,1,0,0,45,0,>50K
33,0,12,0,7,2,0,1,0,0,40,0,>50K
19,0,9,2,8,1,1,0,0,0,40,15,<=50K
41,0,8,0,10,2,4,1,0,0,40,0,<=50K
45,3,15,0,5,2,0,1,0,0,40,0,>50K
55,0,9,1,2,5,0,0,0,0,10,0,<=50K
23,0,9,2,3,1,0,0,0,0,20,0,<=50K
32,0,8,2,8,3,0,0,0,0,40,0,<=50K
44,1,8,0,1,2,0,1,0,0,35,5,<=50K
40,4,8,0,4,2,0,1,0,0,48,0,<=50K
61,0,13,0,3,2,0,1,0,0,32,0,>50K
21,0,9,2,9,1,0,1,0,0,40,0,<=50K
31,0,13,2,3,5,4,0,0,0,40,0,<=50K
53,0,9,1,8,4,0,0,0,0,40,0,<=50K
23,1,8,2,1,5,0,1,0,0,40,0,<=50K
49,1,8,0,9,2,0,1,0,0,50,0,>50K
22,0,13,2,4,3,0,1,0,0,50,0,<=50K
47,0,8,2,8,5,0,1,0,0,40,0,<=50K
41,4,13,0,5,2,0,1,0,0,50,0,<=50K
35,0,5,1,3,5,0,0,0,0,38,0,<=50K
76,0,13,0,8,2,0,1,5556,0,13,0,>50K
22,0,6,2,9,3,0,1,0,0,40,0,<=50K
58,5,14,0,4,2,0,1,15024,0,40,0,>50K
57,3,9,0,8,2,0,1,7688,0,45,0,>50K
20,0,8,2,3,1,0,1,0,0,40,0,<=50K
31,0,8,0,7,2,0,1,0,0,40,0,>50K
45,4,11,0,4,2,0,1,0,0,40,0,<=50K
57,0,6,0,6,2,0,1,0,0,40,0,<=50K
67,2,9,0,3,2,0,1,20051,0,40,0,>50K
36,0,12,2,9,1,0,1,0,0,40,0,<=50K
23,0,8,2,1,5,0,1,0,0,40,0,<=50K
20,0,8,2,7,4,0,1,0,0,40,0,<=50K
31,0,13,2,3,3,0,0,0,0,40,0,<=50K
21,0,9,2,4,1,0,0,0,0,20,0,<=50K
61,0,7,0,4,2,0,1,0,0,60,0,<=50K
37,0,8,0,7,2,0,1,7298,0,40,0,>50K
28,0,8,2,8,1,0,1,0,0,40,0,<=50K
58,0,13,0,0,0,0,0,0,0,40,0,>50K
36,1,13,0,9,2,0,1,0,0,72,0,<=50K
25,0,9,2,6,5,0,1,0,0,50,0,<=50K
23,0,9,2,2,3,0,0,0,0,55,0,<=50K
28,2,13,2,4,1,0,1,0,0,60,0,<=50K
27,0,13,2,5,3,4,0,0,0,40,0,<=50K
40,4,14,0,4,2,0,1,0,0,35,0,>50K
42,0,13,0,5,2,0,1,0,0,40,0,>50K
42,5,9,1,5,1,0,0,0,0,40,0,<=50K
26,0,13,2,4,3,0,0,0,0,50,0,<=50K
36,0,10,0,5,2,0,1,7298,0,50,0,>50K
35,0,6,1,1,5,0,1,0,0,40,0,<=50K
23,0,13,2,5,3,0,0,0,0,30,0,<=50K
34,0,8,2,7,1,0,0,0,0,40,0,<=50K
19,1,9,2,9,1,0,0,0,0,32,0,<=50K
23,0,13,0,3,2,0,1,0,0,45,0,<=50K
44,0,3,0,10,2,0,1,0,0,20,0,<=50K
45,2,13,0,3,2,0,1,7298,0,40,0,>50K
59,0,13,4,4,5,0,1,0,3004,40,0,>50K
55,2,12,0,4,2,0,1,0,0,48,0,>50K
54,0,8,0,10,2,4,1,0,0,40,0,<=50K
47,0,8,3,7,3,0,1,0,0,44,0,<=50K
36,1,8,0,4,2,1,1,41310,0,90,10,<=50K
81,1,3,0,9,2,0,1,0,0,21,0,<=50K
30,5,14,1,5,3,2,1,0,0,50,0,<=50K
24,0,11,2,6,1,0,1,0,0,30,0,<=50K
47,0,13,0,5,0,0,0,0,0,45,0,<=50K
64,0,8,0,6,0,4,0,0,0,40,0,<=50K
48,0,9,2,3,3,0,1,0,0,70,0,<=50K
20,0,9,2,2,1,0,1,0,0,20,0,<=50K
38,2,8,0,4,2,0,1,0,0,40,0,<=50K
48,0,9,1,4,3,0,0,0,0,40,0,<=50K
41,2,11,0,9,2,0,1,0,1977,50,0,>50K
26,4,13,2,5,3,0,0,0,0,40,0,<=50K
26,0,6,2,4,3,4,1,0,0,50,0,<=50K
74,1,8,0,9,2,0,1,0,0,14,0,<=50K
20,0,8,2,6,1,0,1,0,0,40,0,<=50K
22,0,9,2,3,1,0,1,0,0,35,0,<=50K
20,0,9,2,8,3,0,0,0,0,20,0,<=50K
30,0,8,2,0,5,0,0,0,0,40,0,<=50K
25,0,13,0,5,0,0,0,0,1887,40,0,>50K
48,0,14,2,8,3,0,0,0,0,20,0,<=50K
28,0,15,2,5,1,0,1,0,0,30,0,<=50K
39,0,9,0,3,0,0,0,0,0,21,0,<=50K
32,0,9,0,10,2,0,1,0,0,50,0,<=50K
36,0,8,2,5,3,0,1,0,0,40,0,<=50K
19,0,9,2,6,1,0,1,0,0,40,0,<=50K
63,0,9,0,3,2,0,1,5013,0,15,0,<=50K
30,0,11,0,4,0,3,0,0,1977,40,0,>50K
58,0,5,3,12,3,0,0,0,0,40,0,<=50K
37,0,13,0,4,2,0,1,0,0,40,0,<=50K
42,1,14,1,4,5,0,0,0,0,70,0,<=50K
35,1,8,2,2,5,0,0,0,0,5,4,<=50K
61,4,8,0,10,2,0,1,0,0,15,0,<=50K
46,0,6,4,7,3,4,1,0,0,40,0,<=50K
36,5,8,0,4,2,0,1,0,0,50,0,<=50K
45,0,8,0,1,2,0,1,0,0,40,0,>50K
21,0,8,2,2,1,0,1,0,0,40,20,<=50K
35,0,14,0,1,2,0,1,0,0,40,0,<=50K
20,0,9,2,2,1,0,1,0,0,30,0,<=50K
20,5,9,2,8,1,0,0,0,0,10,0,<=50K
32,0,9,2,2,3,4,1,0,0,40,0,<=50K
48,0,11,0,7,2,0,1,0,0,50,0,<=50K
29,0,12,2,8,1,0,0,0,0,40,0,<=50K
33,1,13,3,5,1,4,1,0,0,35,0,<=50K
25,0,8,2,7,5,4,1,0,0,40,0,<=50K
22,0,8,0,10,2,3,1,0,0,40,24,<=50K
51,1,8,0,1,2,0,1,0,0,40,0,<=50K
62,4,8,1,1,3,0,1,0,0,40,0,<=50K
27,0,11,0,10,2,4,1,0,0,45,0,<=50K
33,5,8,2,10,4,0,1,0,0,40,0,<=50K
40,0,9,1,0,3,0,1,0,0,40,0,<=50K
22,0,8,2,8,3,0,1,0,0,40,0,<=50K
31,5,9,2,2,1,4,0,0,0,40,0,<=50K
30,4,13,3,5,5,0,0,0,0,40,0,<=50K
44,3,13,0,5,2,1,1,15024,0,40,15,>50K
37,0,2,1,7,5,0,1,0,0,45,20,<=50K
73,1,3,0,9,2,0,1,0,0,12,0,<=50K
17,0,5,2,3,1,0,0,594,0,12,0,<=50K
63,1,10,0,5,2,0,1,3103,0,32,0,>50K
17,0,6,2,8,1,0,1,0,0,20,0,<=50K
33,0,8,3,1,3,0,1,0,0,50,0,<=50K
64,0,8,4,8,3,0,0,2174,0,37,0,<=50K
37,0,4,3,2,5,0,0,0,0,25,0,<=50K
51,0,13,0,6,2,0,1,0,0,40,0,<=50K
47,0,9,1,7,3,4,1,0,0,40,0,<=50K
26,0,8,1,4,1,0,1,0,0,40,0,<=50K
29,0,13,2,5,3,0,0,0,0,40,0,<=50K
32,0,12,0,1,2,0,1,0,0,40,0,>50K
48,1,9,0,5,2,0,1,0,0,49,0,<=50K
41,0,8,3,7,3,4,1,0,0,50,0,<=50K
37,0,6,0,1,2,0,1,0,0,40,0,<=50K
52,0,6,0,2,2,0,1,0,0,32,0,<=50K
33,0,8,0,7,2,0,1,0,0,40,0,>50K
27,0,2,0,2,2,0,1,0,0,52,20,<=50K
41,0,9,0,4,2,2,1,0,0,40,0,>50K
28,0,2,2,9,5,4,1,0,0,40,20,<=50K
21,0,9,2,8,1,3,1,0,0,40,0,<=50K
38,0,14,0,4,2,0,1,0,0,50,0,>50K
17,0,4,2,2,1,0,0,0,0,10,0,<=50K
33,0,8,2,10,3,0,1,2354,0,61,0,<=50K
50,0,8,0,3,2,0,1,7688,0,56,0,>50K
47,1,10,0,5,2,0,1,0,1902,42,0,>50K
43,0,9,0,10,2,0,1,3103,0,70,0,>50K
21,4,9,2,8,5,0,1,0,0,36,0,<=50K
41,0,9,0,8,2,0,1,0,0,40,0,>50K
27,0,11,2,1,1,0,1,0,0,40,0,<=50K
69,0,8,4,0,5,0,0,0,0,8,0,<=50K
20,0,8,2,3,1,0,0,0,0,10,36,<=50K
23,0,9,2,8,1,3,1,0,0,25,0,<=50K
30,0,9,2,4,4,0,0,0,0,40,0,<=50K
29,5,13,0,5,2,0,1,0,0,40,14,>50K
24,0,12,2,3,3,0,1,0,0,40,0,<=50K
31,0,14,1,4,3,0,0,0,0,40,0,<=50K
36,0,8,1,2,5,0,0,0,0,40,0,<=50K
32,4,13,0,5,2,0,1,0,0,40,0,>50K
49,0,8,0,8,2,0,1,0,0,40,0,<=50K
31,0,9,0,3,2,0,1,0,0,60,0,>50K
46,1,9,0,4,0,0,0,0,0,50,0,<=50K
68,0,8,4,6,4,0,0,0,0,10,0,<=50K
29,0,8,0,1,2,0,1,0,0,40,0,<=50K
23,0,9,0,2,2,0,1,0,0,40,0,<=50K
66,2,5,0,9,2,0,1,0,0,50,0,<=50K
36,0,8,1,1,3,0,1,0,0,75,0,<=50K
36,0,13,1,5,3,0,1,0,0,40,5,<=50K
18,3,8,2,6,1,0,1,0,0,50,0,<=50K
47,4,8,1,2,3,0,0,0,0,40,0,<=50K
53,0,1,0,9,2,0,1,0,0,45,0,<=50K
55,0,8,2,2,3,0,0,0,0,24,0,<=50K
66,0,8,0,3,2,0,1,0,0,40,0,<=50K
40,0,9,1,4,3,0,1,0,0,40,0,<=50K
60,0,13,0,2,2,0,1,0,0,25,0,<=50K
45,0,9,1,7,3,0,1,0,0,40,0,<=50K
51,0,13,0,4,2,0,1,0,0,37,0,>50K
35,0,13,0,3,2,0,1,0,1887,52,0,>50K
33,0,2,2,7,3,0,1,0,0,35,0,<=50K
65,0,14,0,8,4,0,0,0,0,40,0,>50K
24,0,8,2,2,1,0,1,0,0,40,0,<=50K
36,0,9,5,5,3,1,0,0,0,40,11,>50K
36,4,8,2,5,3,0,0,0,0,40,0,<=50K
28,0,2,2,2,4,0,1,2176,0,52,20,<=50K
34,4,9,0,12,2,0,1,0,0,60,0,<=50K
27,0,8,2,1,3,4,1,0,0,40,0,<=50K
50,0,9,3,3,5,0,0,0,0,40,0,<=50K
40,0,8,1,3,1,0,0,0,0,25,0,<=50K
44,0,11,3,8,3,0,1,0,0,35,0,<=50K
31,0,8,0,8,0,0,0,0,0,40,0,<=50K
31,0,13,0,6,2,0,1,0,0,40,20,<=50K
47,0,11,4,8,5,4,0,0,0,40,0,<=50K
51,2,9,0,4,2,0,1,0,1977,58,0,>50K
22,0,11,2,4,3,0,1,0,0,35,2,<=50K
49,0,4,0,6,2,0,1,3781,0,40,0,<=50K
34,0,9,2,4,3,0,1,0,1590,40,0,<=50K
32,0,9,0,7,2,0,1,0,0,40,0,<=50K
17,0,7,2,6,1,0,1,0,0,18,0,<=50K
66,1,12,0,9,2,0,1,4931,0,98,0,<=50K
60,0,8,0,10,2,0,1,0,0,45,0,<=50K
46,0,10,2,5,3,0,1,0,0,90,0,<=50K
61,0,8,0,1,2,0,1,0,0,40,0,>50K
17,0,5,2,3,1,0,1,0,0,8,0,<=50K
31,0,8,0,1,2,0,1,0,0,40,0,<=50K
33,4,8,2,2,1,0,1,0,0,8,0,<=50K
47,0,8,0,4,2,0,1,0,0,65,0,<=50K
19,0,8,2,3,4,2,0,0,0,78,0,<=50K
56,2,9,0,9,2,0,1,0,0,60,0,<=50K
38,0,8,1,1,3,0,1,0,0,40,0,<=50K
27,4,13,2,12,3,0,0,0,0,32,0,<=50K
26,0,13,2,7,3,4,0,0,0,40,0,<=50K
21,0,9,2,0,1,0,1,0,0,30,0,<=50K
27,0,14,2,5,3,1,1,0,0,20,11,<=50K
44,5,15,2,5,3,0,1,0,0,45,0,>50K
55,4,8,0,1,2,0,1,0,0,15,0,<=50K
32,5,14,2,5,3,1,0,0,0,40,8,<=50K
44,0,8,1,4,3,0,0,0,0,50,0,<=50K
17,0,6,2,4,1,0,0,0,0,20,0,<=50K
42,0,12,0,1,2,2,1,0,0,40,0,>50K
18,0,8,2,1,4,3,1,0,0,32,0,<=50K
22,0,3,0,7,2,0,1,0,0,40,0,<=50K
47,0,8,2,2,5,0,0,0,0,40,3,<=50K
17,0,6,2,4,1,0,0,0,0,24,0,<=50K
58,0,8,2,4,3,0,0,0,0,43,0,<=50K
41,0,9,1,8,5,0,0,0,0,40,0,<=50K
44,3,9,0,8,2,0,1,0,1485,40,0,>50K
66,2,8,4,4,3,0,1,0,0,86,0,>50K
48,0,13,2,1,3,0,1,99999,0,60,0,>50K
28,0,9,2,8,5,4,0,0,0,40,0,<=50K
62,0,14,0,4,2,0,1,0,0,50,0,>50K
24,0,13,2,8,1,0,1,0,0,15,0,<=50K
20,0,5,2,6,1,0,1,0,0,30,0,<=50K
28,0,9,2,0,3,0,1,0,0,40,0,<=50K
31,0,6,2,2,1,0,1,0,0,30,17,<=50K
51,0,8,0,1,2,0,1,0,0,40,0,>50K
33,0,10,0,5,2,1,1,0,0,35,8,<=50K
43,1,13,0,5,2,0,1,0,1977,40,0,>50K
90,1,10,4,5,3,0,1,1086,0,60,0,<=50K
31,0,8,0,9,2,0,1,0,0,40,0,<=50K
30,0,9,2,5,3,4,1,0,0,45,0,<=50K
64,0,9,2,0,3,0,1,0,0,40,0,>50K
32,0,13,2,0,3,3,1,0,0,40,0,<=50K
47,0,8,2,9,3,3,1,0,0,40,3,<=50K
26,0,11,0,1,2,0,1,5013,0,50,0,<=50K
46,2,13,0,4,2,0,1,0,0,10,0,<=50K
40,0,1,0,1,2,3,1,0,0,40,20,<=50K
66,1,13,0,4,2,0,1,0,0,17,0,>50K
31,0,9,0,3,2,0,1,0,0,43,0,<=50K
42,2,13,0,3,2,0,1,0,0,50,0,<=50K
78,1,8,4,4,3,0,1,0,0,24,0,<=50K
41,0,8,0,1,2,0,1,0,0,50,0,<=50K
28,0,13,2,8,1,0,1,0,0,40,0,<=50K
29,2,13,0,4,2,0,1,0,0,35,0,<=50K
43,0,13,0,0,0,4,0,0,0,40,0,>50K
39,2,11,0,4,2,0,1,0,0,45,0,<=50K
37,0,8,1,7,5,0,1,0,1726,50,0,<=50K
58,0,8,1,8,3,0,0,0,0,40,4,<=50K
61,1,13,2,4,3,0,0,0,2444,50,0,>50K
64,0,8,4,10,3,0,1,0,0,22,0,<=50K
45,0,12,0,1,2,0,1,0,0,40,0,>50K
71,2,13,0,3,2,0,1,20051,0,30,0,>50K
33,1,12,0,9,2,0,1,0,0,76,0,>50K
40,0,8,0,6,2,0,1,0,0,40,0,<=50K
27,0,13,0,5,0,0,0,0,1628,50,0,<=50K
20,0,9,2,12,1,0,1,0,0,33,0,<=50K
24,1,13,2,5,1,0,1,0,0,25,0,<=50K
50,5,14,4,5,5,0,0,0,0,60,0,<=50K
45,0,14,0,4,2,0,1,0,0,40,0,>50K
64,0,9,4,3,3,0,1,2354,0,35,0,<=50K
20,0,8,2,6,1,4,1,0,0,40,0,<=50K
56,4,14,0,5,2,0,1,0,0,50,0,>50K
28,0,9,2,3,4,0,0,0,0,40,0,<=50K
50,4,14,1,5,5,0,0,0,0,65,0,<=50K
41,0,13,1,0,5,0,0,0,0,40,0,>50K
45,0,8,0,3,2,0,1,0,0,55,0,>50K
51,0,8,0,3,2,0,1,0,0,48,0,>50K
